Chi_tieu,Gia_tri,Don_vi
Phải thu khác phát sinh từ sáp nhập Công ty Tài chính Cao su,7985552410,VND
- Phải thu Công ty CP Chứng Khoán Cao Su nợ gốc cho vay,1540000000,VND
- Phải thu Ngân hàng Nhà nước Việt Nam về hỗ trợ lãi suất,2697168577,%
- Phải thu tạm ứng phí xử lý nợ,2261845615,VND
- Phải thu lãi cho vay,72483026,VND
- Phải thu tiền lương truy thu,1414055192,VND
- Phải thu về tiền tạm ứng vốn điều lệ (*),1120804557748,VND
- Phải thu dài hạn khác,3000000000,VND
+ Công ty TNHH MTV cao su Hà Tĩnh,3000000000,VND
c) Phải thu khác là các bên liên quan,3131544738200,VND
