Chi_tieu,Gia_tri,Don_vi
Phải thu khác phát sinh từ sáp nhập Công ty Tài chính Cao su,8819357605,VND
- Phải thu Công ty CP Chứng Khoán Cao Su nợ gốc cho vay,1540000000,VND
- Phải thu Ông Trần Quốc Hoàng,707394212,VND
- Phải thu Ngân hàng Nhà nước Việt Nam về hỗ trợ lãi suất,2697168577,%
"- Phải thu Tạm ứng phí xử lý nợ tại Tòa, Thi hành án",2409780886,VND
- Phải thu tiền lương truy thu,1465013930,VND
- Phải thu về tiền tạm ứng vốn điều lệ,578964895037,VND
- Phải thu dài hạn khác,8498595813,VND
+ Trung tâm y tế Cao Su,5498595813,VND
+ Công ty TNHH MTV cao su Hà Tĩnh,3000000000,VND
