Chi_tieu,Gia_tri,Don_vi
Ứng trước cho Ngân hàngThương mại Cổ phần Đại chúngViệt Nam (i),237365756101,VND
Phải thu UBND tỉnh Bắc Ninhtiền hỗ trợ giá cho thuê lại đất cócor sở hạ tầng (iv),19440000000,VND
Tạm ứng cho nhân viên,27169896672,VND
Phải thu tiền đặt cọc (v),12851128404,VND
Ủy ban Nhân dân xã Vân Dương,3327780000,VND
Phải thu khác,26905345934,VND
Phải thu khác từ các bên liênquan (Thuyết minh số 29),59948077826,VND
TỔNG CỘNG,387007984937,VND
Phải thu Công ty Cổ phần Dịch vụ Kinh Bắc từ chuyển nhượng cổ phần (ii),243880217500,VND
Công ty Cổ phần Đầu tư Láng Hạ (iii),168463936017,VND
Công ty Cổ phần Địa ốc Viễn Đông Việt Nam,500000000,VND
Phải thu khác,187271501,VND
Phải thu khác từ các bên liên quan (Thuyết minh số 29),246386849317,VND
TỔNG CỘNG,659418274335,VND
