Chi_tieu,Gia_tri,Don_vi
Phải thu chuyển nhượng cổ phần (i),672730000000,VND
Phải thu Công ty Cổ phần Tư vấn và Đầu tư Kinh Bắc liên quan đến công nợ với Công ty Cổ phần Thủy điện SGI - Lào (iii),151146558152,VND
Phải thu Ủy ban Nhân dân tỉnh Bắc Ninh tiền hỗ trợ giá cho thuê lại đất có cơ sở hạ tầng (iv),19440000000,VND
Phải thu tiền đất cọc (v),12851128404,VND
Phải thu từ các bên liên quan (Thuyết minh số 27),4070772420,VND
Phải thu Ủy ban Nhân dân Xã Vân Dương,2228672000,VND
Phải thu khác (vi),7551529644,VND
Phải thu từ các bên liên quan (Thuyết minh số 27),172291671329,VND
Công ty Cổ phần Dịch vụ Kinh Bắc (ii),15358350117,VND
Phải thu khác,60000000,VND
