Chi_tieu,Gia_tri,Don_vi
a.1. Phải thu ngắn hạn khác không là bên liên quan,901389167127,VND
Ông Đỗ Văn Trung,467930000000,VND
- Đặt cọc chuyển nhượng cổ phần (i),458800000000,VND
- Lãi từ đặt cọc chuyển nhượng cổ phần (ii),9130000000,VND
Công ty TNHH Đầu tư Thiết kế xây dựng Green House (ii),199072544287,VND
"Lãi tiền gửi, lãi cho vay, lãi trái phiếu dự thu",191566650363,VND
Phải thu về hợp đồng góp vốn đầu tư (iii),30000000000,VND
Công ty Cố phân KS Home Plus,11219262470,VND
a.2. Phải thu ngắn hạn khác các bên liên quan(Chi tiết tại Thuyết minh số 39),1151456607508,VND
Công ty Cố phân Tập đoàn Sunshine,450000000000,VND
- Đặt cọc chuyển nhượng cổ phần (i),450000000000,VND
Các khoản khác,701456607508,VND
Trong đó: Phải thu dài hạn khác các bên liên quan(Chi tiết tại Thuyết minh số 39),400000000000,VND
Góp vốn hợp đồng hợp tác đầu tư (v),400000000000,VND
