Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,49404915861,VND
Tạm ứng,94995500,VND
Các đối tượng khác,94995500,VND
"Cầm cố, ký cược, ký quỹ",22611355652,VND
Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5100000000,VND
Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2720000000,VND
Sở Kế hoạch và Đầu tư tỉnh Kiên Giang (3),14715000000,VND
Các đối tượng khác,76355652,VND
Lãi dự thu,2992274655,VND
Công ty CP Đầu tư và Phát triển du lịch Vân Đồn,1429547945,VND
Công ty CP Đầu tư và Phát triển Phú Quốc,1171804793,VND
Công ty TNHH MTV Phú Kiên Phú Quốc,94765753,VND
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân,296156164,VND
Phải thu khác,23528507514,VND
Công ty CP Đầu tư và Phát triển Phú Quốc (4),17450505160,VND
Các đối tượng khác,6078002354,VND
Dự nợ phải trả khác,177782540,VND
Dài hạn,1692084000,VND
Phải thu khác,1692084000,VND
Ban đến bù giải phóng mặt bằng Quốc Oai (5),1692084000,VND
