Chi_tieu,Gia_tri,Don_vi
Ngắn hạn,28556465352,VND
Doanh thu chưa thực hiện hoạt động cho thuê Tháp CEO,3270180411,VND
Doanh thu nhận trước phí dịch vụ căn hộ Dự án Sonasea Condotel & Villas Phú Quốc,9643594298,VND
Doanh thu nhận trước phí sử dụng tiện ích Dự án Sonasea Villas and Resort,9730925454,VND
Doanh thu nhận trước về dịch vụ kinh doanh bất động sản (15 đêm nghi),2702445652,VND
Doanh thu chưa thực hiện hoạt động cho thuê Chung cư Bamboo,37922808,VND
Doanh thu nhận trước khác,3171396729,VND
Dài hạn,116283984456,VND
Doanh thu chưa thực hiện hoạt động cho thuê Tháp CEO,68354864690,VND
Doanh thu nhận trước phí dịch vụ căn hộ Dự án Sonasea Condotel & Villas Phú Quốc,28298179506,VND
Doanh thu nhận trước phí sử dụng tiện ích Dự án Sonasea Villas and Resort,19630940260,VND
Ngắn hạn,343547209675,VND
"Kinh phí công đoàn, BHXH, BHYT, BHTN",3334986427,VND
"Nhận ký quỹ, ký cược ngắn hạn",198586082112,VND
Trần Ngọc Thảo (1),115756914694,VND
Đặt cọc thuê nhà tháp C E O,2529137393,VND
Công ty CP Bất động sản BHS đặt cọc tiền bảo đảm thực hiện hợp đồng môi giới,4240000000,VND
"Nhận ký quỹ, ký cược ngắn hạn khác",76060030025,VND
"Phải trả, phải nộp khác",141626141136,VND
Khoản cam kết phải trả cho khách hàng theo hợp đồng quản lý cho thuê căn hộ (2),79647508591,VND
Tiền quỹ dự phòng và sửa chữa khu vực chung đã thu của khách hàng mua căn hộ (2% giá bán căn hộ nghi dưỡng),15542544373,%
Trung tâm phát triển quỹ đất huyện Quốc Oai (3),2361511922,VND
