Chi_tieu,Gia_tri,Don_vi
"Lãi tiền gửi ngân hàng, tiền cho vay",70266204881,VND
Lãi chênh lệch tỷ giá phát sinh trong năm,567282214,VND
Doanh thu hoạt động tài chính khác,1060441966,VND
Chi phí lãi vay,147075524450,VND
Hoàn nhập dự phòng giảm giá các khoản đầu tư,-24400000,VND
Chiết khấu thanh toán được hưởng,12054076262,VND
Lỗ chênh lệch tỷ giá phát sinh trong năm,129793805,VND
Lỗ chênh lệch tỷ giá đánh giá lại cuối năm,1540440,VND
Chi phí tài chính khác,198249137,VND
Thu nhập từ tiền phạt vi phạm hợp đồng,10839809393,VND
Thu nhập khác,373775569,VND
Chi phí chậm nộp thuế,11568795918,VND
Giá trị còn lại của tài sản thanh lý,9906824371,VND
Truy thu thuế,1178656851,VND
Chi phí khác,1375283835,VND
