Chi_tieu,Gia_tri,Don_vi
Phải thu từ hoạt động chuyển nhượng bất động sản,258070568480,VND
Phải thu từ chuyển nhượng cổ phần,130000000000,VND
Phải thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,3714915346,VND
Phải thu từ các hoạt động khác,1501245932,VND
TỔNG CỘNG,393286729758,VND
Phải thu ngắn hạn của khách hàng,373196653879,VND
Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 32),20090075879,VND
Chi tiết các khoản phải thu ngắn hạn từ khách hàng chiếm trên 10% tổng phải thu:Công ty Cổ phần Đầu tư An Thịnh (i)Công ty Cổ phần kinh doanh Bất động sản HPLand (trước đây là công ty Cổ phần Bất động sản Hải Phát),100000000000,%
Chi tiết các khoản phải thu ngắn hạn từ khách hàng chiếm trên 10% tổng phải thu:Công ty Cổ phần Đầu tư An Thịnh (i)Công ty Cổ phần kinh doanh Bất động sản HPLand (trước đây là công ty Cổ phần Bất động sản Hải Phát),12169023043,%
Dự phòng phải thu khó đòi (Thuyết minh số 9),-30000000000,VND
