Chi_tieu,Gia_tri,Don_vi
1. Phải thu khách hàng,774493323,VND
Phải thu phí dịch vụ quản lý tòa nhà,254596075,VND
Phải thu cho thuê mặt bằng,240135300,VND
Phải thu phí quản lý vận hành,220404569,VND
Phải thu phí dịch vụ,59357379,VND
2. Phải thu khác,365299969075,VND
a. Ngắn hạn,167319969075,VND
Công ty Cienco 5,167000000000,VND
Công ty An Land,319969075,VND
b. Dải hạn,197980000000,VND
Phải thu theo biên bản thỏa thuận hợp tác đầu tư,197980000000,VND
3. Phải trả người bán,5682191799,VND
Phải trả tiền mua hàng,2500432247,VND
Phải trả tiền xây lắp,1289861992,VND
Phải thu phí dịch vụ bảo vệ,1891897560,VND
5. Phải trả khác,4760053221,VND
a. Ngắn hạn,4760053221,VND
"Thu hộ, chi hộ phí dịch vụ",4224955074,VND
Phải trả tiền quản lý tập trung,535098147,VND
