Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,337516722663,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,22605060130,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,176254815400,VND
- Ngân hàng Nông nghiệp và Phát triển Nông thôn - CN Gia Lai,42347169163,VND
- Shinhan Bank (KRW),5309939041,VND
- Công ty CP Đầu tư Xây dựng Vạn Gia Long (*),65343932921,VND
- Công ty CP Tập đoàn Năng lượng Tái tạo Việt Nam (*),4008440008,VND
- Các đối tượng khác (*),21647366000,VND
Các khoản mượn bằng tiền,21763100000,VND
- Nguyễn Kim Thắng,2000000000,VND
- Công ty Cổ phần Đầu tư Phát triển Địa ốc Nam Kim,8055000000,VND
- Công ty TNHH MTV Nông Trại Cao Nguyên Quảng Phú 1,1650000000,VND
- Các đối tượng khác,10058100000,VND
Vay dài hạn đến hạn trả,635217823329,VND
- Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai,252705000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,153489858000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,30729899200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,198293066129,VND
Trái phiếu phát hành đến hạn trả,385763136000,VND
