Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,400687575602,VND
- Ngân hàng TMCP Công thương Việt Nam - CN gia Lai,28933000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,240910000000,VND
- Công ty CP BOT và BT Đức Long Đắk Nông,60463216506,VND
- Công ty CP BOT và BT Đức Long Gia Lai,24279462370,VND
- Công ty CP Năng Lượng Tân Thượng,15946000000,VND
- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,30155896726,VND
Các khoản mượn bằng tiền,43720379480,VND
- Công ty CP Dịch vụ Bảo vệ Đức Long Gia Lai,140361504,VND
- Phan Đình Trung,42800000000,VND
- Các đối tượng khác,780017976,VND
Vay dài hạn đến hạn trả,202477474696,VND
- Ngân hàng TMCP Công thương Việt Nam - CN gia Lai,10500000000,VND
- Ngân hàng TMCP ĐT&PT Việt Nam - CN Gia Lai,58065858000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN Gia Lai,11174508800,VND
- Ngân hàng TMCP Sài Gòn Thương Tín - CN TP HCM,122407187896,VND
- Ngân hàng TMCP Quốc Dân - Sở giao dịch,329920000,VND
Trái phiếu phát hành đến hạn trả,371069347003,VND
