Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,197639052181,VND
- Ngân hàng TMCP Công thương Việt Nam_CN Gia Lai,32963000000,VND
- Ngân hàng Đầu tư & Phát triển Việt Nam_CN Gia Lai,13080215393,VND
- Ngân hàng TMCP Ngoại thương Việt Nam_CN Gia Lai,38500000000,VND
- Ngân hàng Eximbank_CN Tân Sơn Nhất,4000000000,VND
- Ngân hàng Standard Chartered Bank (HK) Ltd - USD,23224000000,VND
- Ngân hàng Standard Chartered Bank (HK) Ltd - HKD,84891836788,VND
- Vay các đối tượng khác,980000000,VND
Vay dài hạn đến hạn trả,118498501814,VND
- Ngân hàng TMCP Công thương Việt Nam_CN Gia Lai,8000000000,VND
- Ngân hàng Đầu tư & Phát triển Việt Nam_CN Gia Lai,80200000000,VND
- Ngân hàng TMCP Kỹ thương Việt Nam - CN Gia Lai,150000000,VND
- Ngân hàng TMCP Quốc Dân,1487520000,VND
- Ngân hàng TMCP Sài Gòn Thương Tín_CN Gia Lai,3741675200,VND
- Ngân hàng TMCP Sài Gòn Thương Tín_CN HCM,24799306614,VND
- Ngân hàng HD Bank - CN Đắk Lắk,120000000,VND
Trái phiếu phát hành đến hạn trả,379600000,VND
Tiền mượn,1228161100,VND
- Các đối tượng khác,1228161100,VND
