Chi_tieu,Gia_tri,Don_vi
Vay và nợ thuê tài chính ngắn hạn,687848173400,VND
Vay ngắn hạn,174983815400,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (1),174983815400,VND
Trái phiếu phát hành đến hạn trả (2),360374500000,VND
Vay dài hạn đến hạn trả,152489858000,VND
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Gia Lai (3),152489858000,VND
Vay và nợ thuê tài chính dài hạn,40057027370,VND
- Công ty CP BOT và BT Đức Long Gia lai (4),20057027370,VND
- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai (5),20000000000,VND
Vay và nợ thuê tài chính bên liên quan(Xem chi tiết tại Thuyết minh số 34),40057027370,VND
