Chi_tieu,Gia_tri,Don_vi
Phải thu Nhà nước về cổ phần hóa (i),24305035075,VND
Công ty TNHH Điện tử DLG Ansen,5553600000,VND
Phải thu về lãi cho vay,184339601822,VND
- Công ty CP Trống rṃng & Cây CN ĐLGL,44656526478,VND
- Công ty TNHH MTV Việt Gia Phát,43030500988,VND
- Công ty CP Đầu tư Xây dựng ĐLGL,29128704983,VND
- Các đối tượng khác,67523869373,VND
Tạm ứng,27643947630,VND
Công ty Cổ phần Đầu tư Xây dựng Vạn Gia Long (ii),300000000000,VND
"Ký cước, ký quỹ",7260829800,VND
Công ty TNHH SX-TM-DV Đồng Phú Hưng (iii),195000000000,VND
Công ty CP Đầu tư Xây dựng Vạn Gia Long (tiền cọc trả cho KH),19072225386,VND
Ông Đoàn Hải Việt (iv),14000000000,VND
Phải thu khác,12931627512,VND
