Chi_tieu,Gia_tri,Don_vi
Vay ngắn hạn,98223811885,VND
- Ngân hàng TMCP Công thương,32963000000,VND
- Ngân hàng TMCP ĐT&PT Việt,13080215393,VND
- Ngân hàng TMCP Ngoại thương,38500000000,VND
- Ngân hàng Eximbank - CN Tân Sơn,4000000000,VND
Công ty CP BOT và BT Đức Long,9680596492,VND
Các khoản mượn bằng tiền,26876056124,VND
- Công ty CP Đầu tư Xây dựng Đức,17435346132,VND
- Công ty CP Dịch vụ Bảo vệ Đức,809461504,VND
Công ty CP BOT và BT Đức Long,5500000000,VND
- Các đối tượng khác,1228161100,VND
Vay dài hạn đến hạn trả,47096901814,VND
- Ngân hàng TMCP Công thương,8000000000,VND
- Ngân hàng TMCP ĐT&PT Việt,10200000000,VND
- Ngân hàng TMCP Sài Gòn Thương,3741675200,VND
- Ngân hàng TMCP Sài Gòn Thương,24799306614,VND
- Ngân hàng TMCP Quốc Dàn - Sở giao dịch,355920000,VND
Trái phiếu phát hành đến hạn trả,379600000,VND
